timestamp,gpu_memory_used_mib
2026-09-21T14:04:40.7770431+08:00,320
2026-09-21T14:04:41.3105478+08:00,320
2026-09-21T14:04:41.8586374+08:00,320
2026-09-21T14:04:42.4075283+08:00,320
2026-09-21T14:04:42.9714428+08:00,320
2026-09-21T14:04:43.5229492+08:00,320
2026-09-21T14:04:44.0749972+08:00,320
2026-09-21T14:04:44.6200535+08:00,320
2026-09-21T14:04:45.1982427+08:00,320
2026-09-21T14:04:45.7451187+08:00,320
2026-09-21T14:04:46.2818048+08:00,320
2026-09-21T14:04:46.8295192+08:00,320
2026-09-21T14:04:47.3811673+08:00,320
